WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_STH_ASIA,IND,India,36892,2001,1,36891,2001,1,NOTDEFINED,11,,,,,,,,,,,,,,,,,1,1,1,,3,,,,,,,,,,,,sporadic B virus isolate,IN,200101,200101,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,36927,2001,6,36926,2001,6,NOTDEFINED,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Sporadic activity.,IN,200106,200106,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,36962,2001,11,36961,2001,11,NOTDEFINED,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Sporadic activity.,IN,200111,200111,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,36997,2001,16,36996,2001,16,NOTDEFINED,0,,,,,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,Sporadic activity.,IN,200116,200116,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37032,2001,21,37031,2001,21,NOTDEFINED,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,no influenza activity detected in May,IN,200121,200121,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37067,2001,26,37066,2001,26,NOTDEFINED,17,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Sporadic activity.,IN,200126,200126,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37102,2001,31,37101,2001,31,NOTDEFINED,16,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Sporadic activity.,IN,200131,200131,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37172,2001,41,37171,2001,41,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,no activity,IN,200141,200141,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37242,2001,51,37241,2001,51,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,no influenza activity detected so far,IN,200151,200151,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37263,2002,2,37262,2002,2,NOTDEFINED,0,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,,IN,200202,200202,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37298,2002,7,37297,2002,7,NOTDEFINED,19,,,0,0,,,0,,,,0,,,,,,2,2,2,,4,,,,,,,,,,,,7587 ARD cases Feb 2002.,IN,200207,200207,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37333,2002,12,37332,2002,12,NOTDEFINED,1,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,no influenza activity has been detected in March.,IN,200212,200212,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37368,2002,17,37367,2002,17,NOTDEFINED,0,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,,IN,200217,200217,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37403,2002,22,37402,2002,22,NOTDEFINED,2,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,,IN,200222,200222,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37438,2002,27,37437,2002,27,NOTDEFINED,5,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,,IN,200227,200227,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37473,2002,32,37472,2002,32,NOTDEFINED,58,,,0,2,,,1,,,,3,,,,,,1,1,4,,4,,,,,,,,,,,,,IN,200232,200232,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37508,2002,37,37507,2002,37,NOTDEFINED,15,,,0,1,,,0,,,,1,,,,,,0,0,1,,4,,,,,,,,,,,,no activity,IN,200237,200237,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37543,2002,42,37542,2002,42,NOTDEFINED,4,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,no activity,IN,200242,200242,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37578,2002,47,37577,2002,47,NOTDEFINED,2,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,no influenza activity detected,IN,200247,200247,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37613,2002,52,37612,2002,52,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,no activity,IN,200252,200252,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37634,2003,3,37633,2003,3,NOTDEFINED,14,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,no activity,IN,200303,200303,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37669,2003,8,37668,2003,8,NOTDEFINED,15,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,no activity,IN,200308,200308,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37704,2003,13,37703,2003,13,NOTDEFINED,22,,,,3,,,,,,,3,,,,,,,,3,,4,,,,,,,,,,,,,IN,200313,200313,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37739,2003,18,37738,2003,18,NOTDEFINED,4,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,IN,200318,200318,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37774,2003,23,37773,2003,23,NOTDEFINED,5,,,0,0,,,0,,,,0,,,,,,0,0,,,3,,,,,,,,,,,,,IN,200323,200323,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37809,2003,28,37808,2003,28,NOTDEFINED,16,,,0,0,,,0,,,,0,,,,,,0,0,,,4,,,,,,,,,,,,,IN,200328,200328,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37844,2003,33,37843,2003,33,NOTDEFINED,40,,,0,2,,,0,,,,2,,,,,,3,3,5,,4,,,,,,,,,,,,,IN,200333,200333,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37879,2003,38,37878,2003,38,NOTDEFINED,17,,,0,0,,,0,,,,0,,,,,,0,0,,,4,,,,,,,,,,,,7549 ARD cases September 2003.,IN,200338,200338,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37914,2003,43,37913,2003,43,NOTDEFINED,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,IN,200343,200343,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37935,2003,46,37934,2003,46,NOTDEFINED,7,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,IN,200346,200346,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,37949,2003,48,37948,2003,48,NOTDEFINED,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,IN,200348,200348,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39475,2008,5,39474,2008,5,NOTDEFINED,106,,,0,0,,,,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,,IN,200805,200805,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39510,2008,10,39509,2008,10,NOTDEFINED,102,,,0,2,,,,,,,2,,,,,3,,3,5,,3,,,,,,,,,,,,,IN,200810,200810,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39545,2008,15,39544,2008,15,NOTDEFINED,63,,,0,1,,,,,,,1,,,,,2,,2,3,,3,,,,,,,,,,,,,IN,200815,200815,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39580,2008,20,39579,2008,20,NOTDEFINED,63,,,0,1,,,,,,,1,,,,,,1,1,2,,3,,,,,,,,,,,,,IN,200820,200820,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39615,2008,25,39614,2008,25,NOTDEFINED,103,,,0,0,,,,,,,0,,,,,,1,1,1,,3,,,,,,,,,,,,,IN,200825,200825,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39650,2008,30,39649,2008,30,NOTDEFINED,149,,,0,,,,,,,,0,,,1,,,,1,1,,3,,,,,,,,,,,,,IN,200830,200830,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39685,2008,35,39684,2008,35,NOTDEFINED,121,,,0,,,,,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,,IN,200835,200835,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39720,2008,40,39719,2008,40,NOTDEFINED,27,,,0,,,,,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,,IN,200840,200840,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39755,2008,45,39754,2008,45,NOTDEFINED,30,,,0,,,,,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,,IN,200845,200845,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39811,2009,1,39810,2009,1,NOTDEFINED,76,,,0,,,,,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,,IN,200901,200901,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39846,2009,6,39845,2009,6,NOTDEFINED,74,,,,,,,,,,,,,,,,0,0,0,,,1,,,,,,,,,,,,,IN,200906,200906,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39881,2009,11,39880,2009,11,NOTDEFINED,37,,,,,,,,,,,,,,,,0,0,0,,,1,,,,,,,,,,,,,IN,200911,200911,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,39986,2009,26,39985,2009,26,NOTDEFINED,150,189,9,0,17,0,,0,,0,,26,,,0,,0,0,0,26,,3,,,,,,,,,,,,,IN,200926,200926,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40021,2009,31,40020,2009,31,NOTDEFINED,284,307,67,2,19,0,,0,,0,,88,,,0,,0,0,0,88,,5,,,,,,,,,,,,,IN,200931,200931,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40056,2009,36,40055,2009,36,NOTDEFINED,821,854,113,15,70,0,,0,,0,,198,,,0,,0,0,0,198,,5,,,,,,,,,,,,,IN,200936,200936,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40091,2009,41,40090,2009,41,NOTDEFINED,992,1004,176,8,19,0,,0,,0,,203,,,0,,0,0,0,203,,5,,,,,,,,,,"Human Metapneumo Virus (Hmpv)		",,,IN,200941,200941,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40126,2009,46,40125,2009,46,NOTDEFINED,483,500,68,1,5,0,,0,,0,,74,,,0,,0,0,0,74,,5,,,,,,,,,,,,,IN,200946,200946,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40147,2009,49,40146,2009,49,NOTDEFINED,498,522,120,0,0,0,,0,,0,,120,,,0,,0,0,0,120,,5,,,,,,,,,,,,,IN,200949,200949,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40161,2009,51,40160,2009,51,NOTDEFINED,595,607,146,0,0,0,,0,,0,,146,,,0,,0,0,0,146,,5,,,,,,,,,,,,,IN,200951,200951,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40196,2010,3,40195,2010,3,NOTDEFINED,622,629,125,0,0,0,,0,,0,,125,,,0,,0,9,9,134,,6,,,,,,,,,,,,,IN,201003,201003,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40231,2010,8,40230,2010,8,NOTDEFINED,593,604,101,0,0,0,,0,,0,,101,,,0,,0,4,4,105,,6,,,,,,,,,,,,,IN,201008,201008,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40266,2010,13,40265,2010,13,NOTDEFINED,349,352,60,0,0,0,,0,,0,,60,,,2,,0,4,6,66,,6,,,,,,,,,,,,,IN,201013,201013,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40301,2010,18,40300,2010,18,NOTDEFINED,263,264,43,0,0,0,,0,,0,,43,,,0,,0,4,4,47,,3,,,,,,,,,,,,,IN,201018,201018,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40336,2010,23,40335,2010,23,NOTDEFINED,180,180,14,0,0,0,,0,,0,,14,,,0,,0,10,10,24,,3,,,,,,,,,,,,,IN,201023,201023,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40371,2010,28,40370,2010,28,NOTDEFINED,529,541,104,0,0,0,,0,,0,,104,,,0,,0,7,7,111,,6,,,,,,,,,,,,,IN,201028,201028,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40406,2010,33,40405,2010,33,NOTDEFINED,1497,1497,422,0,22,0,,0,,0,,444,,,0,,0,9,9,453,,6,,,,,,,,,,,,,IN,201033,201033,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40441,2010,38,40440,2010,38,NOTDEFINED,827,827,91,0,0,0,,0,,0,,91,,,0,,0,2,2,93,,3,,,,,,,,,,,,,IN,201038,201038,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40476,2010,43,40475,2010,43,NOTDEFINED,192,243,8,0,0,0,,0,,0,,8,,,0,,0,5,5,13,,3,,,,,,,,,,,,,IN,201043,201043,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40511,2010,48,40510,2010,48,NOTDEFINED,101,162,0,0,0,0,,0,,0,,0,,,0,,0,3,3,3,,3,,,,,,,,,,,,,IN,201048,201048,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40567,2011,4,40566,2011,4,NOTDEFINED,216,216,10,0,0,0,,0,,0,,10,,,0,,0,9,9,19,,3,,,,,,,,,,,,,IN,201104,201104,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40602,2011,9,40601,2011,9,NOTDEFINED,148,148,8,0,1,0,,0,,0,,9,,,0,,0,3,3,12,,3,,,,,,,,,,,,,IN,201109,201109,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40637,2011,14,40636,2011,14,NOTDEFINED,122,122,3,0,0,0,,0,,0,,3,,,0,,0,0,0,3,,3,,,,,,,,,,,,,IN,201114,201114,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40672,2011,19,40671,2011,19,NOTDEFINED,135,135,1,0,0,0,,0,,0,,1,,,0,,0,0,0,1,,3,,,,,,,,,,,,,IN,201119,201119,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40707,2011,24,40706,2011,24,NOTDEFINED,149,149,0,0,25,0,,0,,0,,25,,,0,,0,0,0,25,,3,,,,,,,,,,,,,IN,201124,201124,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40742,2011,29,40741,2011,29,NOTDEFINED,314,315,6,0,59,0,,0,,0,,65,,,0,,0,1,1,66,,3,,,,,,,,,,,,,IN,201129,201129,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40777,2011,34,40776,2011,34,NOTDEFINED,205,205,4,0,16,0,,0,,0,,20,,,0,,0,9,9,29,,3,,,,,,,,,,,,,IN,201134,201134,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40798,2011,37,40797,2011,37,NOTDEFINED,211,211,4,0,7,0,,0,,0,,11,,,0,,0,23,23,34,,3,,,,,,,,,,,,,IN,201137,201137,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40812,2011,39,40811,2011,39,NOTDEFINED,207,210,0,0,7,0,,0,,0,,7,,,0,,0,20,20,27,,3,,,,,,,,,,,,,IN,201139,201139,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40833,2011,42,40832,2011,42,NOTDEFINED,229,240,1,0,0,0,,0,,0,,1,,,0,,0,34,34,35,,3,,,,,,,,,,,,,IN,201142,201142,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40847,2011,44,40846,2011,44,NOTDEFINED,267,274,1,0,6,0,,0,,0,,7,,,0,,0,23,23,30,,3,,,,,,,,,,,,,IN,201144,201144,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40868,2011,47,40867,2011,47,NOTDEFINED,210,282,0,0,6,0,,0,,0,,6,,,0,,0,21,21,27,,3,,,,,,,,,,,,,IN,201147,201147,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40882,2011,49,40881,2011,49,NOTDEFINED,208,208,0,0,14,0,,0,,0,,14,,,0,,0,14,14,28,,3,,,,,,,,,,,,,IN,201149,201149,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40903,2011,52,40902,2011,52,NOTDEFINED,147,160,0,0,10,0,,0,,0,,10,,,0,,0,23,23,33,,3,,,,,,,,,,,,,IN,201152,201152,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40938,2012,5,40937,2012,5,NOTDEFINED,275,275,1,0,16,0,,0,,0,,17,,,0,,0,14,14,31,,3,,,,,,,,,,,,,IN,201205,201205,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,40973,2012,10,40972,2012,10,NOTDEFINED,212,212,10,0,4,0,,0,,0,,14,,,0,,0,13,13,27,,3,,,,,,,,,,,,,IN,201210,201210,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41008,2012,15,41007,2012,15,NOTDEFINED,543,543,41,0,1,0,,0,,0,,42,,,4,,0,46,50,92,,5,,,,,,,,,,,,,IN,201215,201215,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41043,2012,20,41042,2012,20,NOTDEFINED,396,396,20,0,0,0,,0,,0,,20,,,0,,0,11,11,31,,3,,,,,,,,,,,,,IN,201220,201220,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41064,2012,23,41063,2012,23,NOTDEFINED,227,227,14,0,0,0,,0,,0,,14,,,2,,0,8,10,24,,3,,,,,,,,,,0,,,IN,201223,201223,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41078,2012,25,41077,2012,25,NOTDEFINED,318,318,9,0,0,0,,0,,0,,9,,,0,,0,17,17,26,,3,,,,,,,,,,,,,IN,201225,201225,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41099,2012,28,41098,2012,28,NOTDEFINED,419,419,9,0,1,0,,0,,0,,10,,,0,,1,25,26,36,,3,,,,,,,,,,,,,IN,201228,201228,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41113,2012,30,41112,2012,30,NOTDEFINED,390,390,22,0,0,0,,0,,0,,22,,,0,,3,28,31,53,,3,,,,,,,,,,,,,IN,201230,201230,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41134,2012,33,41133,2012,33,NOTDEFINED,449,449,37,0,0,0,,0,,0,,37,,,0,,5,33,38,75,,3,,,,,,,,,,,,,IN,201233,201233,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41148,2012,35,41147,2012,35,NOTDEFINED,568,568,62,0,2,0,,0,,0,,64,,,0,,5,63,68,132,,3,,,,,,,,,,,,,IN,201235,201235,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41169,2012,38,41168,2012,38,NOTDEFINED,614,614,84,0,0,0,,0,,0,,84,,,0,,0,76,76,160,,3,,,,,,,,,,,,,IN,201238,201238,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41183,2012,40,41182,2012,40,NOTDEFINED,480,480,60,0,0,0,,0,,0,,60,,,0,,0,41,41,101,,3,,,,,,,,,,0,,,IN,201240,201240,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41204,2012,43,41203,2012,43,NOTDEFINED,362,366,36,0,1,0,,0,,0,,37,,,0,,0,18,18,55,,3,,,,,,,,,,,,,IN,201243,201243,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41239,2012,48,41238,2012,48,NOTDEFINED,327,327,19,0,3,0,,0,,0,,22,,,0,,0,9,9,31,,3,,,,,,,,,,,,,IN,201248,201248,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41274,2013,1,41273,2013,1,NOTDEFINED,311,311,23,0,0,0,,0,,0,,23,,,0,,0,12,12,35,,3,,,,,,,,,,,,,IN,201301,201301,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41295,2013,4,41294,2013,4,NOTDEFINED,216,216,16,0,1,0,,0,,0,,17,,,0,,0,1,1,18,,3,,,,,,,,,,,,,IN,201304,201304,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41309,2013,6,41308,2013,6,NOTDEFINED,260,260,27,0,6,0,,0,,0,,33,,,0,,1,6,7,40,,3,,,,,,,,,,,,,IN,201306,201306,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41330,2013,9,41329,2013,9,NOTDEFINED,309,309,30,0,22,0,,0,,0,,52,,,0,,1,9,10,62,,3,,,,,,,,,,,,,IN,201309,201309,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41344,2013,11,41343,2013,11,NOTDEFINED,367,367,36,0,43,0,,0,,0,,79,,,0,,1,11,12,91,,3,,,,,,,,,,,,,IN,201311,201311,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41365,2013,14,41364,2013,14,NOTDEFINED,375,375,40,0,26,0,,0,,0,,66,,,0,,0,9,9,75,,3,,,,,,,,,,,,,IN,201314,201314,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41379,2013,16,41378,2013,16,NOTDEFINED,276,281,23,0,22,0,,0,,0,,45,,,0,,0,3,3,48,,3,,,,,,,,,,,,,IN,201316,201316,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41400,2013,19,41399,2013,19,NOTDEFINED,190,190,4,0,23,0,,0,,0,,27,,,0,,0,2,2,29,,3,,,,,,,,,,,,,IN,201319,201319,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41414,2013,21,41413,2013,21,NOTDEFINED,195,195,1,0,48,0,,0,,0,,49,,,0,,0,0,0,49,,3,,,,,,,,,,,,,IN,201321,201321,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41435,2013,24,41434,2013,24,NOTDEFINED,196,196,1,0,35,0,,0,,0,,36,,,0,,0,0,0,36,,3,,,,,,,,,,,,,IN,201324,201324,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41449,2013,26,41448,2013,26,NOTDEFINED,242,242,5,0,53,0,,0,,0,,58,,,0,,0,0,0,58,,3,,,,,,,,,,,,,IN,201326,201326,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41470,2013,29,41469,2013,29,NOTDEFINED,231,231,7,0,52,0,,0,,0,,59,,,0,,0,0,0,59,,3,,,,,,,,,,,,,IN,201329,201329,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41505,2013,34,41504,2013,34,NOTDEFINED,325,325,12,0,24,0,,0,,0,,36,,,0,,0,1,1,37,,3,,,,,,,,,,,,,IN,201334,201334,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41540,2013,39,41539,2013,39,NOTDEFINED,254,254,4,0,4,0,,0,,0,,8,,,0,,0,3,3,11,,3,,,,,,,,,,,,,IN,201339,201339,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41575,2013,44,41574,2013,44,NOTDEFINED,173,194,2,0,1,0,,0,,0,,3,,,0,,0,3,3,6,,3,,,,,,,,,,,,,IN,201344,201344,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41610,2013,49,41609,2013,49,NOTDEFINED,187,187,1,0,16,0,,0,,0,,17,,,0,,0,3,3,20,,3,,,,,,,,,,,,,IN,201349,201349,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41645,2014,2,41644,2014,2,NOTDEFINED,187,187,0,0,5,0,,0,,0,,5,,,0,,0,3,3,8,,3,,,,,,,,,,,,,IN,201402,201402,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41666,2014,5,41665,2014,5,NOTDEFINED,179,179,1,0,3,0,,0,,0,,4,,,0,,0,6,6,10,,3,,,,,,,,,,,,,IN,201405,201405,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41680,2014,7,41679,2014,7,NOTDEFINED,127,127,2,0,1,0,,0,,0,,3,,,0,,0,5,5,8,,3,,,,,,,,,,,,,IN,201407,201407,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41701,2014,10,41700,2014,10,NOTDEFINED,172,172,0,0,0,0,,0,,0,,0,,,0,,0,15,15,15,,3,,,,,,,,,,,,,IN,201410,201410,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41736,2014,15,41735,2014,15,NOTDEFINED,136,136,0,0,0,0,,0,,0,,0,,,0,,0,14,14,14,,3,,,,,,,,,,,,,IN,201415,201415,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41771,2014,20,41770,2014,20,NOTDEFINED,120,120,1,0,4,0,,0,,0,,5,,,0,,0,4,4,9,,3,,,,,,,,,,,,,IN,201420,201420,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41806,2014,25,41805,2014,25,NOTDEFINED,168,168,3,0,13,0,,0,,0,,16,,,0,,0,0,0,16,,3,,,,,,,,,,,,,IN,201425,201425,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41841,2014,30,41840,2014,30,NOTDEFINED,164,164,3,0,23,0,,0,,0,,26,,,0,,0,11,11,37,,3,,,,,,,,,,,,,IN,201430,201430,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41876,2014,35,41875,2014,35,NOTDEFINED,178,178,1,0,22,0,,0,,0,,23,,,0,,0,9,9,32,,3,,,,,,,,,,,,,IN,201435,201435,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41911,2014,40,41910,2014,40,NOTDEFINED,53,62,1,0,0,0,,0,,0,,1,,,0,,0,9,9,10,,3,,,,,,,,,,,,,IN,201440,201440,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41946,2014,45,41945,2014,45,NOTDEFINED,78,78,4,0,2,0,,0,,0,,6,,,0,,0,3,3,9,,3,,,,,,,,,,,,,IN,201445,201445,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,41981,2014,50,41980,2014,50,NOTDEFINED,59,59,0,0,2,0,,0,,0,,2,,,0,,0,1,1,3,,3,,,,,,,,,,,,,IN,201450,201450,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,42009,2015,2,42008,2015,1,NOTDEFINED,53,53,2,0,0,0,,0,,0,,2,,,0,,0,4,4,6,,3,,,,,,,,,,,,,IN,201502,201501,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,42023,2015,4,42022,2015,3,NOTDEFINED,87,87,12,0,4,0,,0,,0,,16,,,0,,0,1,1,17,,3,,,,,,,,,,,,,IN,201504,201503,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,42044,2015,7,42043,2015,6,NOTDEFINED,815,815,260,0,12,0,,0,,0,,272,,,0,,0,5,5,277,,5,,,,,,,,,,,,,IN,201507,201506,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,42079,2015,12,42078,2015,11,NOTDEFINED,2038,2038,556,0,1,0,,0,,0,,557,,,0,,0,0,0,557,,6,,,,,,,,,,,,,IN,201512,201511,,,
